experiment,method,role,model,task_id,n_candidates,best_true,acc_range,spearman,regret@1,nregret@1,hit@1,ndcg@1,regret@3,nregret@3,hit@3,ndcg@3,regret@5,nregret@5,hit@5,ndcg@5,regret@10,nregret@10,hit@10,ndcg@10
meta_only,random,baseline,,49,133.0,1.0,0.3465553235908142,0.021285703830585694,0.0999477993736952,0.2884035897590361,0.05,0.7115964102409638,0.01905013810020877,0.05496997680722891,0.05,0.7382020245787596,0.0032881509394572074,0.009488098192771098,0.1,0.7567371174695839,0.0007828810020876764,0.0022590361445782954,0.15,0.7647401448221838
meta_only,random,baseline,,53,136.0,0.8699763593380615,0.6382978723404256,0.0061334676790035314,0.21761229255319153,0.340925925,0.0,0.6590740749999999,0.08741132813238772,0.1369444140740741,0.05,0.6360269215715995,0.07121747931442082,0.11157405092592594,0.05,0.6480078117254459,0.022340420094562673,0.034999991481481516,0.05,0.6571111742963016
meta_only,random,baseline,,219,107.0,0.9501015183615819,0.5730045183615818,-0.011346323650007322,0.07048463778248583,0.12300886908191544,0.0,0.8769911309180844,0.044085444209039475,0.07693734132340704,0.0,0.8506893695528028,0.0284681593926553,0.04968225987825649,0.1,0.8519481560439577,0.02061705508474569,0.035980615202995225,0.15,0.8377018209231111
meta_only,random,baseline,,2074,118.0,0.9283048211508553,0.8311041990668739,0.0024309470539600367,0.06917574284603417,0.08323353789296403,0.0,0.9167664621070359,0.010178849144634466,0.012247380239520888,0.0,0.8127355545804779,0.007698289269051262,0.009262724550898133,0.0,0.8126808571014097,0.0020839230171072697,0.002507414857784384,0.0,0.818082073752622
meta_only,random,baseline,,2079,151.0,0.6997282608695652,0.40896726086956525,-0.004459167309724736,0.1575407760869565,0.38521610691277824,0.0,0.6147838930872218,0.052377732608695625,0.12807316775755512,0.0,0.6189243026925462,0.01922555652173911,0.04701001366432325,0.05,0.6476648700903057,0.015489130434782589,0.037873766232164596,0.1,0.6426620141741443
meta_only,random,baseline,,3021,235.0,0.9928419936373277,0.5824499936373277,0.0038890100773408347,0.07156682629904562,0.12287205267549181,0.0,0.8771279473245082,0.022189819724284205,0.03809738169230896,0.05,0.9045547678133466,0.011505832449628873,0.01975419791453062,0.05,0.9136413347554868,0.0036187698833510416,0.006213013860215319,0.05,0.9099407220879853
meta_only,random,baseline,,3022,112.0,0.997979797979798,0.997979797979798,-0.004277777966938537,0.2827777863636364,0.28335021103238867,0.0,0.7166497889676113,0.05196969242424239,0.0520748942307692,0.0,0.6957012305476602,0.02328279898989895,0.02332993016194328,0.0,0.6771435560373872,0.008888858585858528,0.00890685222672059,0.0,0.6767674910294186
meta_only,random,baseline,,3481,83.0,0.9779402334231115,0.939463896370399,0.015773944756655157,0.2356547332627935,0.25083958433447107,0.0,0.7491604156655289,0.02343847744645384,0.024948779337884038,0.0,0.7264894268401816,0.013428225182762692,0.014293497849829449,0.05,0.750939898895264,0.004379840355264919,0.004662063515358439,0.1,0.7483058646532925
meta_only,random,baseline,,3549,116.0,0.9988110000000001,0.6623068382877526,0.003828970697986498,0.11563618989298455,0.1745960983762998,0.0,0.8254039016237004,0.0037455834720570456,0.005655359805344032,0.0,0.8923531855957079,0.0018430864447086582,0.002782828650046177,0.0,0.8819809634847855,0.0009512970273483634,0.0014363388271933458,0.05,0.8630901711592804
meta_only,random,baseline,,3560,100.0,0.26348808030112925,0.0941028858218319,-0.05153491344836782,0.051380221580928497,0.5460004879999999,0.0,0.4539995120000001,0.03663741229611043,0.38933356799999996,0.0,0.5054882847290019,0.03274781210790466,0.3480000833333333,0.0,0.514472317487433,0.02415307063989964,0.25666663066666673,0.05,0.5643222587009267
meta_only,random,baseline,,3573,57.0,0.9910428571428571,0.8885714285714286,0.003024995257282796,0.23990642857142858,0.26999115755627007,0.0,0.7300088424437299,0.029374285714285697,0.033057877813504805,0.05,0.6911202435856769,0.018807142857142838,0.021165594855305447,0.05,0.7033723582045512,0.009476428571428535,0.010664790996784527,0.1,0.7047826655627355
meta_only,random,baseline,,3902,89.0,0.929355281207133,0.17558299039780512,0.004429769999421644,0.026817558299039673,0.15273437499999948,0.0,0.8472656250000006,0.014094650685870957,0.08027344023437448,0.0,0.8630828792648424,0.01083673580246904,0.061718596874999476,0.1,0.8742163885113371,0.00874483607681748,0.049804574218749585,0.2,0.8680746932643097
meta_only,random,baseline,,3903,86.0,0.909149072296865,0.6513115802943059,-0.0008542921390449987,0.024152276551503527,0.03708252283889981,0.0,0.9629174771611002,0.006877793666026888,0.010559913064833028,0.0,0.959231069089096,0.004062689059500973,0.006237704322200413,0.05,0.9583503941383537,0.002623128598848401,0.004027455795677848,0.1,0.9639724595169014
meta_only,random,baseline,,3904,81.0,0.8243454294901241,0.26311437758383094,0.011351454042031275,0.021791443017914552,0.0828211792074022,0.0,0.9171788207925978,0.007078548461185085,0.026902932960893737,0.0,0.9146424643423693,0.004065227377124464,0.015450418994413337,0.1,0.9096088333044202,0.0019108425355994275,0.007262402583798802,0.25,0.9151263481123969
meta_only,random,baseline,,3913,143.0,0.8697318007662835,0.31417624521072796,0.039180975726632365,0.04386973199233717,0.13963414695121956,0.0,0.8603658530487804,0.02701149425287356,0.08597560975609755,0.0,0.8578051719393207,0.020019157088122574,0.06371951219512186,0.0,0.8637936899770094,0.015900383141762436,0.05060975609756093,0.05,0.8713711171127025
meta_only,random,baseline,,3917,93.0,0.8734,0.2925559999999999,-0.0008138977798925334,0.028615752844950177,0.09781290708428533,0.0,0.9021870929157145,0.012280986249407256,0.041978240915952016,0.0,0.8829541979097323,0.007823869132290134,0.026743150481583478,0.1,0.8833055026055799,0.005216018041725884,0.017829126873917765,0.1,0.8927330334097154
meta_only,random,baseline,,3918,100.0,0.9413886384129848,0.1956717763751128,0.0009689593609559157,0.010144277727682649,0.0518433364055302,0.0,0.9481566635944698,0.00410279531109114,0.020967741935484206,0.0,0.9259690180650191,0.0022993688007214297,0.011751152073733017,0.05,0.9189434389739655,0.0012623985572588702,0.006451612903226206,0.05,0.9238748585300524
meta_only,random,baseline,,7592,84.0,0.8755988698251504,0.12069530322263633,0.016687764304070693,0.035514501525326626,0.29424924232400373,0.0,0.7057507576759963,0.014437364309405908,0.11961827779474181,0.0,0.6874229823860654,0.00929629202735358,0.0770228151314679,0.05,0.6940445094843646,0.0034518393022399396,0.028599615810008992,0.1,0.6999974006457076
meta_only,random,baseline,,9910,29.0,0.8160490535857103,0.2322047454012263,-0.0018110140450919986,0.06470274593441747,0.2786452353616533,0.0,0.7213547646383467,0.015875766462276703,0.06836969001148098,0.05,0.7226606666446089,0.010330578512396693,0.04448909299655569,0.1,0.7236805357611664,0.0026926153025859656,0.011595866819747372,0.4,0.7536386670818656
meta_only,random,baseline,,9946,123.0,0.9841827768014058,0.5869947275922671,0.00047250080040545843,0.10808435043936719,0.18413172275449083,0.0,0.815868277245509,0.021089622847100097,0.03592812994011963,0.0,0.8491528746471511,0.011950782776801339,0.020359267664670545,0.0,0.8374182939289818,0.004305791564147593,0.007335315568862218,0.05,0.8422884358378775
meta_only,random,baseline,,9952,120.0,0.9224648408586231,0.21595114729829748,-0.0051573478992890335,0.08368803071798667,0.38753223479006016,0.0,0.6124677652099398,0.037564779829755736,0.1739503600685519,0.0,0.6175140638851487,0.0159419208734271,0.07382188551842339,0.0,0.6250827524631904,0.010834579977794235,0.05017143976006862,0.0,0.6366623164166583
meta_only,random,baseline,,9957,125.0,0.8938388625592417,0.27203791469194316,0.028716425826529994,0.0830805632701422,0.3054006768292683,0.05,0.6945993231707317,0.0275355450236967,0.101219512195122,0.05,0.7241372938010036,0.012701421800947882,0.046689895470383325,0.05,0.7534550352657866,0.00791467488151661,0.029094013937282302,0.1,0.7481265965201531
meta_only,random,baseline,,9960,106.0,0.9985337243401758,0.5943914956011731,0.016323879001954044,0.11637647639296189,0.1957909513413506,0.0,0.8042090486586494,0.0235337130498534,0.039592950477952554,0.0,0.7488754916808338,0.0017870234604105751,0.0030064754856614544,0.05,0.7459494213572475,0.0009164093841642406,0.001541760592044433,0.1,0.7236890979998586
meta_only,random,baseline,,9964,105.0,0.9667294413057125,0.8750784682988073,0.009831047192896247,0.2019773873195229,0.23081060114777613,0.0,0.7691893988522238,0.03697423477715001,0.04225247919655665,0.0,0.7691205509063883,0.01610165348399244,0.018400239598278304,0.05,0.7698270708430549,0.007783999999999974,0.008895202295552337,0.1,0.7748602763699697
meta_only,random,baseline,,9971,100.0,0.7427101200686106,0.1783881200686106,0.012138798894440226,0.04271009751286446,0.23942231969504224,0.0,0.7605776803049578,0.018010311492281265,0.10096138400558426,0.0,0.7980920152163931,0.013207540137221219,0.0740382270531323,0.0,0.7807982634894977,0.009519725557461356,0.053365244018491444,0.05,0.7921600637029004
meta_only,random,baseline,,9976,89.0,0.8746153846153847,0.3746153846153847,0.009247651124794243,0.22417307692307697,0.5984086242299795,0.05,0.4015913757700205,0.10498073461538468,0.2802360472279263,0.05,0.39887584864848735,0.03878846153846159,0.1035420944558523,0.1,0.44254997633311416,0.006346192307692344,0.016940554414784488,0.2,0.4517183427228977
meta_only,random,baseline,,9977,95.0,0.9760916872189178,0.21616132308138694,0.004774120872139988,0.02590309009139715,0.11983221476510104,0.0,0.8801677852348989,0.011365161090961922,0.052577218389262104,0.0,0.8880427202577937,0.0063600834759901855,0.0294228559731546,0.05,0.862792766798214,0.004371109154214447,0.02022151369127529,0.1,0.8420348983452474
meta_only,random,baseline,,9978,98.0,0.9490923441199686,0.2711128650355169,-0.003992330009648201,0.03518155540647201,0.12976719272197976,0.0,0.8702328072780203,0.00481454475138125,0.01775845181950523,0.0,0.9123119971542824,0.00408448958168906,0.015065642794759943,0.0,0.9115477347259249,0.002288915864246277,0.008442667831150025,0.1,0.9025185469121203
meta_only,random,baseline,,9981,309.0,0.9657407407407408,0.8546296296296296,-0.01418201172658182,0.15231481481481485,0.17822318526543884,0.0,0.8217768147345612,0.066435162962963,0.07773561863488629,0.0,0.6609101430941643,0.0239814592592593,0.028060645720476757,0.05,0.6750479798924464,0.01245370370370375,0.014572047670639274,0.05,0.6650331333451275
meta_only,random,baseline,,9985,111.0,0.6389342922523701,0.4658385093167702,0.011554497580542913,0.1265282772147761,0.27161403508771936,0.0,0.7283859649122807,0.03903238314808764,0.08378951582456148,0.0,0.7325098760426993,0.02335732593984966,0.05014039301754394,0.05,0.7526911665230189,0.007706793314808791,0.016543916315789536,0.15,0.774697095320089
meta_only,random,baseline,,10093,155.0,1.0,0.555393586005831,-0.01247129906185837,0.0875728862973761,0.15767716535433068,0.0,0.8423228346456693,0.023906705539358614,0.04304461942257219,0.0,0.8459033314296261,0.0043731778425656065,0.00787401574803151,0.0,0.83721978938614,0.0007288629737609408,0.0013123359580052634,0.0,0.840190144658916
meta_only,random,baseline,,10101,452.0,0.8074866310160427,0.5695187165775402,-0.007055400768628697,0.14318181818181822,0.2514084507042254,0.0,0.7485915492957745,0.06617647754010696,0.1161971953051643,0.05,0.7793019933594273,0.045454557486631034,0.07981222769953054,0.05,0.7821566846630189,0.025267398930481282,0.04436623098591549,0.05,0.7831049056396494
meta_only,random,baseline,,14952,56.0,0.9758480325644504,0.3907734056987787,0.0007674689197171749,0.016214382632292985,0.04149305555555532,0.0,0.9585069444444446,0.002890094979647112,0.007395833333333063,0.05,0.9650891461118558,0.0012483039348710145,0.003194444444444229,0.1,0.9487479867779613,0.0007914970601537008,0.00202546296296277,0.25,0.9373985265455879
meta_only,random,baseline,,14954,47.0,0.8592592592592594,0.2481481481481481,0.01985830079084827,0.08472222222222225,0.3414179104477614,0.0,0.6585820895522386,0.02620370370370374,0.1055970149253733,0.1,0.6647535381298252,0.017500000000000033,0.07052238805970164,0.1,0.6615044662500732,0.011296296296296327,0.045522388059701616,0.2,0.6758726131076065
meta_only,random,baseline,,14965,81.0,0.9099776603039084,0.06881068766450638,0.052142289920369664,0.01722921570635468,0.25038575098039273,0.0,0.7496142490196072,0.0067527829798058325,0.09813567062037984,0.05,0.7690367064135856,0.0031441473380372396,0.045692717872067426,0.1,0.7796108026800016,0.002215170451881199,0.03219224406943136,0.1,0.7912044898932653
meta_only,random,baseline,,14969,100.0,0.7347310847766636,0.5223336371923427,-0.018639444747107416,0.16263042152334645,0.3113535295132829,0.0,0.6886464704867171,0.09340119517877035,0.1788152026371921,0.0,0.6697194974078435,0.07281981160741414,0.13941244909831296,0.0,0.6634897315218866,0.04353795490732297,0.0833527688190808,0.0,0.6752982911126721
meta_only,random,baseline,,14970,77.0,0.9957277405573356,0.8458102728420233,-0.017361141830241514,0.10750073359549465,0.12709792851566978,0.0,0.8729020714843303,0.011695326245266474,0.013827363678108074,0.0,0.8043433657403124,0.004519872317700702,0.005343837102514009,0.0,0.7792899403304678,0.0031507913389648865,0.003725175066008423,0.0,0.7852694626666195
meta_only,random,baseline,,125920,83.0,0.6579999999999999,0.15599999999999992,0.01375745340376865,0.05049999999999992,0.3237179487179484,0.0,0.6762820512820515,0.026399999999999913,0.16923076923076877,0.0,0.6723297326437967,0.018499999999999905,0.11858974358974303,0.0,0.6808021264544737,0.014499999999999907,0.0929487179487174,0.05,0.6846214226602468
meta_only,random,baseline,,125922,99.0,0.9994545454545454,0.9256363636363638,0.024362253187071893,0.06250000000000004,0.06752111569436264,0.0,0.9324788843056373,0.04286363636363642,0.04630720879984292,0.0,0.828581866232558,0.004845454545454592,0.0052347279512866335,0.0,0.8395060871051176,0.0011090909090909651,0.0011981928894127494,0.05,0.8255748064679758
meta_only,random,baseline,,146195,71.0,0.8688070814275355,0.26003226904687904,-0.04614836576403785,0.12123318086948812,0.4662236010701887,0.0,0.5337763989298112,0.048511627218497104,0.18656002732396013,0.0,0.6007943364641198,0.02716816910164761,0.10447999089201383,0.1,0.6105336432167764,0.013014195420163837,0.050048386178630846,0.1,0.6292933074080105
meta_only,random,baseline,,146800,51.0,1.0,0.861111111111111,-0.001624010101470346,0.14444444444444446,0.16774193548387098,0.0,0.832258064516129,0.00912037037037039,0.010591397849462388,0.0,0.8635632599395665,0.005185185185185204,0.006021505376344107,0.05,0.845344026507942,0.001898148148148171,0.0022043010752688438,0.05,0.8498446165627271
meta_only,random,baseline,,146817,74.0,0.8181349819680577,0.5574446161772282,-0.014130177612215777,0.18400309119010816,0.330083179297597,0.0,0.669916820702403,0.05551262235960841,0.09958410351201473,0.0,0.7281540386923678,0.03173621844410093,0.0569316081330868,0.15,0.7246999917247474,0.01682122617207622,0.030175600739371485,0.25,0.7523938897489504
meta_only,random,baseline,,146819,71.0,0.9666666666666666,0.2018518518518518,0.002466950632018691,0.03814814814814814,0.18899082568807338,0.05,0.8110091743119267,0.022129629629629638,0.10963302752293583,0.1,0.7961915700666996,0.0125925925925926,0.06238532110091747,0.1,0.805073260168721,0.007037037037037036,0.03486238532110091,0.25,0.8132031467807316
meta_only,random,baseline,,146820,61.0,0.9894606323620583,0.32300061996280216,0.014253389491311603,0.01798925397809465,0.05569417786308384,0.0,0.9443058221369162,0.005269683818970872,0.01631477927063343,0.1,0.9534025897855578,0.0036267823930564214,0.011228406909788885,0.1,0.9432735716320888,0.001560239718950196,0.004830454254638516,0.2,0.9252827324121805
meta_only,random,baseline,,146821,61.0,1.0,0.3032407407407408,-0.029530802514295962,0.17297453703703702,0.570419847328244,0.0,0.4295801526717559,0.025202546296296303,0.08311068702290077,0.0,0.5590438101188735,0.006336805555555552,0.02089694656488548,0.1,0.6102847504593398,0.00078125,0.002576335877862595,0.2,0.6257437884062262
meta_only,random,baseline,,146822,77.0,0.9467532467532468,0.8038961038961039,0.018806785280717442,0.21069264069264074,0.2620893914916532,0.0,0.7379106085083468,0.03616883116883122,0.04499192245557357,0.0,0.7880551878003205,0.012207792207792246,0.015185783521809418,0.0,0.7988922646065961,0.004870129870129919,0.00605815831987082,0.05,0.812433108369083
meta_only,random,baseline,,146824,57.0,0.9834999999999999,0.884,0.00911582236000729,0.08549999999999992,0.09671945701357458,0.0,0.9032805429864255,0.005424999999999946,0.0061368778280542395,0.05,0.8644289443201684,0.00432499999999994,0.004892533936651516,0.1,0.8768459777455513,0.0018999999999999406,0.0021493212669682587,0.25,0.8771721221158015
meta_only,random,baseline,,146825,38.0,0.9148142857142856,0.8156857142857141,-0.06093476685790737,0.20920357142857143,0.2564757084311184,0.0,0.7435242915688816,0.06945785714285713,0.0851527198851098,0.05,0.741123499655346,0.030296428571428575,0.03714228169112754,0.15,0.7721353608814838,0.019773571428571435,0.024241654698938676,0.15,0.7879214684528415
meta_only,random,baseline,,167119,55.0,0.8780204823847029,0.2892077020906312,0.036389883193833,0.07559740288716836,0.26139484647430944,0.0,0.7386051535256906,0.03724648028737808,0.12878799567967894,0.0,0.6581152085505753,0.02461009839576961,0.08509489276346228,0.0,0.6626637265639412,0.01315290390236279,0.045479092732602824,0.05,0.6826606095353547
meta_only,random,baseline,,167120,39.0,0.5226640365448505,0.02209302325581397,0.020532688384262098,0.007508305647840552,0.33984962406015107,0.0,0.660150375939849,0.0030279277408637893,0.1370535714285714,0.1,0.6097512359478647,0.0017633928571428592,0.0798167293233083,0.1,0.592719106453256,0.0006473214285714401,0.02929981203007569,0.2,0.6229800956171686
meta_only,random,baseline,,167121,10.0,0.9450978260869565,0.9223260869565217,0.01762926076672188,0.4403673913043479,0.4774530369811677,0.1,0.5225469630188323,0.10585380434782617,0.1147683079171283,0.3,0.5752518329902906,0.03336956521739136,0.03617979117071682,0.5,0.6281328685754817,0.0,0.0,1.0,0.8157188422010522
meta_only,random,baseline,,167124,10.0,0.58735,0.43163333333333337,-0.04085441803237998,0.2507958333333334,0.5810390763765543,0.1,0.4189609236234458,0.1420925,0.3291972353077458,0.25,0.49031077298025616,0.08657333333333335,0.20057147270059464,0.45,0.5647135722966252,0.0,0.0,1.0,0.7627750142771041
meta_only,random,baseline,,167125,11.0,0.978956999085087,0.20890515401036902,0.02853911031107645,0.055138761817627314,0.263941605839416,0.05,0.736058394160584,0.0077005184507471566,0.036861313868613035,0.3,0.7422613467936536,0.004117108874656878,0.019708029197080146,0.3,0.7528718516273945,0.0004879536444037713,0.002335766423357615,0.8,0.8497080924519848
meta_only,random,baseline,,167140,46.0,0.9686126804770872,0.4494664155681104,0.01856662705617065,0.08488700564971742,0.18886173184357524,0.1,0.8111382681564248,0.005257376020087768,0.011696927374301417,0.2,0.879663877709269,0.003342749529190098,0.007437150837988585,0.25,0.8687940032518984,0.0024325172630256407,0.005412011173184144,0.4,0.8607136312830758
meta_only,random,baseline,,167141,69.0,0.9616,0.6604,-0.017640341740083238,0.06231,0.0943519079345851,0.0,0.9056480920654149,0.028840000000000005,0.04367050272562085,0.05,0.9074218015848048,0.014639999999999997,0.022168382798304055,0.05,0.9118580601937513,0.0065999999999999896,0.009993943064809191,0.1,0.9076919072363587
tfidf_only,model,model,extra_trees,3,166.0,0.9978097622027535,0.9928035043804757,0.40442804612674105,0.00031289111389243285,0.00031515915537353145,0.0,0.9996848408446265,0.00031289111389243285,0.00031515915537353145,0.0,0.7034743965733503,0.00031289111389243285,0.00031515915537353145,0.0,0.7853299197756931,0.00031289111389243285,0.00031515915537353145,0.0,0.8547052512064723
tfidf_only,model,model,extra_trees,6,166.0,0.9809,0.94075,0.6773358843231868,0.09945000000000004,0.10571352644166893,0.0,0.8942864735583311,0.04664999999999997,0.049588094605368026,0.0,0.9216329809838418,0.0059499999999999,0.0063247408982194,0.0,0.9388930378488888,0.0059499999999999,0.0063247408982194,0.0,0.9237499164879642
tfidf_only,model,model,extra_trees,11,174.0,1.0,0.5424,0.49476888774265043,0.016000000000000014,0.02949852507374634,0.0,0.9705014749262537,0.0048000000000000265,0.008849557522123942,0.0,0.9163980790406228,0.0048000000000000265,0.008849557522123942,0.0,0.9104194647990357,0.0016000000000000458,0.002949852507374716,0.0,0.8561512810814319
tfidf_only,model,model,extra_trees,12,150.0,0.9840000000000001,0.8840000000000001,0.754914468476024,0.006000000000000116,0.006787330316742212,0.0,0.9932126696832578,0.006000000000000116,0.006787330316742212,0.0,0.9833900793568073,0.0015000000000000568,0.0016968325791855844,0.0,0.9824740397170068,0.000500000000000167,0.0005656108597286956,0.0,0.982621425917457
tfidf_only,model,model,extra_trees,14,135.0,0.8805,0.7805,0.8038128199536816,0.0040000000000000036,0.005124919923126206,0.0,0.9948750800768738,0.0040000000000000036,0.005124919923126206,0.0,0.9609573156451614,0.0040000000000000036,0.005124919923126206,0.0,0.9625094736965533,0.0040000000000000036,0.005124919923126206,0.0,0.974599897426987
tfidf_only,model,model,extra_trees,15,143.0,0.9756795422031473,0.32045779685264664,0.6370729509696165,0.0014306151645206988,0.0044642857142855735,0.0,0.9955357142857144,0.0,0.0,0.0,0.9912960344604818,0.0,0.0,0.0,0.9852436798953549,0.0,0.0,0.0,0.9836901486607076
tfidf_only,model,model,extra_trees,16,125.0,0.9854999999999999,0.8855,0.7078968280905364,0.0009999999999998899,0.0011293054771314398,0.0,0.9988706945228686,0.0009999999999998899,0.0011293054771314398,0.0,0.9950263420839521,0.0009999999999998899,0.0011293054771314398,0.0,0.9947222080742792,0.0009999999999998899,0.0011293054771314398,0.0,0.9871664635158505
tfidf_only,model,model,extra_trees,18,138.0,0.772,0.673,0.7930618185308459,0.020500000000000074,0.030460624071322544,0.0,0.9695393759286774,0.013000000000000012,0.01931649331352156,0.0,0.9657762199617848,0.013000000000000012,0.01931649331352156,0.0,0.9665084988749129,0.0024999999999999467,0.0037147102526002176,0.0,0.9762331893356595
tfidf_only,model,model,extra_trees,22,120.0,0.907,0.8460000000000001,0.6795914982298208,0.03249999999999997,0.03841607565011817,0.0,0.9615839243498818,0.03249999999999997,0.03841607565011817,0.0,0.8931618846788704,0.03249999999999997,0.03841607565011817,0.0,0.8723520542633301,0.007000000000000006,0.008274231678487004,0.0,0.9070066759984297
tfidf_only,model,model,extra_trees,23,166.0,0.5743380855397149,0.2016293279022403,0.731605408028279,0.0054310855397148305,0.026935989898989716,0.0,0.9730640101010103,0.00407308553971486,0.02020085858585855,0.0,0.9491768820021848,0.00407308553971486,0.02020085858585855,0.0,0.9269528490284508,0.00407308553971486,0.02020085858585855,0.0,0.9142026763216847
tfidf_only,model,model,extra_trees,28,118.0,0.9937722419928825,0.9017793594306049,0.8898170173301477,0.00035624199288253333,0.0003950434096290129,0.0,0.999604956590371,0.00035624199288253333,0.0003950434096290129,0.0,0.9897568884451231,0.00017793594306036997,0.00019731649565889487,0.0,0.9917213145642119,0.00017793594306036997,0.00019731649565889487,0.0,0.99369604276526
tfidf_only,model,model,extra_trees,29,129.0,0.8884057971014492,0.33043478260869563,0.45000952315913184,0.028985797101449218,0.08772017543859632,0.0,0.9122798245614037,0.007246376811594124,0.02192982456140327,0.0,0.9313726261740162,0.0,0.0,1.0,0.940635170647254,0.0,0.0,1.0,0.9577325539872292
tfidf_only,model,model,extra_trees,31,266.0,0.784,0.5070000000000001,0.48016874072647203,0.03300000000000014,0.06508875739644997,0.0,0.93491124260355,0.030000000000000027,0.05917159763313613,0.0,0.9066516546800112,0.014000000000000012,0.027613412228796864,0.0,0.9093253033005821,0.007000000000000006,0.013806706114398432,0.0,0.9228194929065031
tfidf_only,model,model,extra_trees,32,160.0,0.9969978165938865,0.8938318777292578,0.7478068741436199,0.0009098165938865588,0.001017883358778733,0.0,0.9989821166412213,0.0009098165938865588,0.001017883358778733,0.0,0.9956923358473507,0.00018195050946157032,0.000203562340967082,0.0,0.9968686755166697,0.0,0.0,1.0,0.9951343720214187
tfidf_only,model,model,extra_trees,37,188.0,0.7877604166666667,0.2539062500000001,0.5328594946130729,0.010416416666666706,0.041024656410256544,0.0,0.9589753435897435,0.010416416666666706,0.041024656410256544,0.0,0.9435408908718722,0.010416416666666706,0.041024656410256544,0.0,0.9481415936867378,0.009114416666666791,0.03589677948717996,0.0,0.9105898759059047
tfidf_only,model,model,extra_trees,43,122.0,0.9626168224299065,0.37774396870245597,0.8149641372053084,0.10671593131927848,0.2825086306098966,0.0,0.7174913693901034,0.003912193001521347,0.010356731875719056,0.0,0.7811237127619888,0.003912193001521347,0.010356731875719056,0.0,0.823857531755488,0.0028254727233210097,0.007479861910241638,0.0,0.8800208272313725
tfidf_only,model,model,extra_trees,45,110.0,0.9705329153605016,0.5467089153605016,0.5991375521502114,0.0015673981191222097,0.002866970109841107,0.0,0.9971330298901588,0.0015673981191222097,0.002866970109841107,0.0,0.9932645275580216,0.00031391536050151547,0.0005741910396586796,0.0,0.9918549316982455,0.00031391536050151547,0.0005741910396586796,0.0,0.9832669597238953
tfidf_only,model,model,extra_trees,49,133.0,1.0,0.3465553235908142,0.5099690516809698,0.009395000000000042,0.027109668674698918,0.0,0.9728903313253011,0.0,0.0,1.0,0.9872780092214383,0.0,0.0,1.0,0.9908054792073894,0.0,0.0,1.0,0.9287546115543829
tfidf_only,model,model,extra_trees,53,136.0,0.8699763593380615,0.6382978723404256,0.8560167308825174,0.08865248226950351,0.1388888888888888,0.0,0.8611111111111112,0.018912359338061457,0.02962936296296295,0.0,0.9112254764641972,0.014184359338061503,0.02222216296296302,0.0,0.9117567743226914,0.014184359338061503,0.02222216296296302,0.0,0.8970835872450009
tfidf_only,model,model,extra_trees,219,107.0,0.9501015183615819,0.5730045183615818,0.6534951413966822,0.054775776836158196,0.09559397017109236,0.0,0.9044060298289076,0.03950388418079087,0.06894166261331786,0.0,0.9183393750634791,0.004766949152542277,0.008319217387975638,0.0,0.9219252783447841,0.0,0.0,1.0,0.9322024435507476
tfidf_only,model,model,extra_trees,2074,118.0,0.9283048211508553,0.8311041990668739,0.9415876460733004,0.0015548211508553678,0.0018707896706586856,0.0,0.9981292103293413,0.0015548211508553678,0.0018707896706586856,0.0,0.9960967398064093,0.0015548211508553678,0.0018707896706586856,0.0,0.9962633960655611,0.0,0.0,1.0,0.997893541492456
tfidf_only,model,model,extra_trees,2079,151.0,0.6997282608695652,0.4089672608695652,0.7844826164182331,0.1970108695652174,0.4817277283915679,0.0,0.518272271608432,0.1970108695652174,0.4817277283915679,0.0,0.5231857051275713,0.10597826086956519,0.25913629527270543,0.0,0.5584202865236291,0.0,0.0,1.0,0.6880302835872322
tfidf_only,model,model,extra_trees,3021,235.0,0.9928419936373277,0.5824499936373277,0.21552940614712945,0.054082714740190885,0.09285383351530499,0.0,0.907146166484695,0.054082714740190885,0.09285383351530499,0.0,0.9075846500350202,0.054082714740190885,0.09285383351530499,0.0,0.9077464623839587,0.054082714740190885,0.09285383351530499,0.0,0.908083884715458
tfidf_only,model,model,extra_trees,3022,112.0,0.997979797979798,0.997979797979798,0.6663163688538056,0.001009797979797944,0.001011842105263122,0.0,0.9989881578947368,0.001009797979797944,0.001011842105263122,0.0,0.757100118342759,0.001009797979797944,0.001011842105263122,0.0,0.8191158215843626,0.001009797979797944,0.001011842105263122,0.0,0.8759664628896009
tfidf_only,model,model,extra_trees,3481,83.0,0.9779402334231115,0.939463896370399,0.8140863870862668,0.0017952334231114975,0.0019109126279863952,0.0,0.9980890873720136,0.0,0.0,1.0,0.9916847495327835,0.0,0.0,1.0,0.9916212424314201,0.0,0.0,1.0,0.9910651761039029
tfidf_only,model,model,extra_trees,3549,116.0,0.998811,0.6623068382877526,0.743728944651967,0.0023779999999999912,0.003590480820261169,0.0,0.9964095191797389,6.06420926807516e-08,9.156193047550027e-08,0.0,0.9972519329591075,6.06420926807516e-08,9.156193047550027e-08,0.0,0.9975427855328596,6.06420926807516e-08,9.156193047550027e-08,0.0,0.9926191819354289
tfidf_only,model,model,extra_trees,3560,100.0,0.26348808030112925,0.0941028858218319,0.5722468467182023,0.032622333751568394,0.3466666666666667,0.0,0.6533333333333333,0.032622333751568394,0.3466666666666667,0.0,0.7075401093820385,0.03136762860727729,0.33333333333333326,0.0,0.7163713503720135,0.0,0.0,1.0,0.8136051292407367
